|sentence|word|label
4906|205|novo|O
4907|205|i|O
4908|205|kao|O
4909|205|u|O
4910|205|hotelu|O
4911|205|sa|O
4912|205|5|O
4913|205|zvezdica|O
4914|205|.|O
4915|205|S|O
4916|205|obzirom|O
4917|205|koliko|O
4918|205|novca|B-PRICE
4919|205|uzimate|O
4920|205|trebalo|O
4921|205|bi|O
4922|205|da|O
4923|205|povedete|O
4924|205|racuna|O
4925|205|i|O
4926|205|renovirate|O
4927|205|objekat|O
4928|205|.|O
4929|206|Nema|O
4930|206|sapuna|B-FURNITURE
4931|206|pod|I-FURNITURE
4932|206|tušem|I-FURNITURE
4933|206|,|O
4934|206|samo|O
4935|206|tečni|B-FURNITURE
4936|206|sapun|I-FURNITURE
4937|206|za|O
4938|206|ruke|O
4939|206|,|O
4940|206|slavina|B-FURNITURE
4941|206|koja|O
4942|206|luta|O
4943|206|okolo|O
4944|206|kada|O
4945|206|je|O
4946|206|koristite|O
4947|206|,|O
4948|206|čaršavi|B-FURNITURE
4949|206|sa|O
4950|206|rupama|O
4951|206|i|O
4952|206|izlizanim|O
4953|206|,|O
4954|206|dušeci|B-FURNITURE
4955|206|iz|O
4956|206|Drugog|O
4957|206|svetskog|O
4958|206|rata|O
4959|206|,|O
4960|206|šteta|O
4961|206|što|O
4962|206|je|O
4963|206|establišment|O
4964|206|izgledao|O
4965|206|obećavajući|O
4966|206|,|O
4967|206|ali|O
4968|206|nije|O
4969|206|bio|O
4970|206|dovoljno|O
4971|206|ozbiljan|O
4972|206|u|O
4973|206|obnavljanje|O
4974|206|građe|O
4975|207|Rezervisam|O
4976|207|a|O
4977|207|je|O
4978|207|soba|O
4979|207|sa|O
4980|207|bracnim|O
4981|207|krevetom|B-FURNITURE
4982|207|(|O
4983|207|tako|O
4984|207|je|O
4985|207|pisalo|O
4986|207|na|O
4987|207|bookingu|O
4988|207|)|O
4989|207|i|O
4990|207|odvojenim|B-FURNITURE
4991|207|lezqjem|I-FURNITURE
4992|207|za|O
4993|207|dete|O
4994|207|,|O
4995|207|a|O
4996|207|dobili|O
4997|207|smo|O
4998|207|smo|O
4999|207|3|O
5000|207|odvojena|O
5001|207|kreveta|B-FURNITURE
5002|207|.|O
5003|208|Prijem|B-PERSONNEL
5004|208|na|O
5005|208|bookingu|O
5006|208|je|O
5007|208|pisao|O
5008|208|od|O
5009|208|12h|O
5010|208|,|O
5011|208|ali|O
5012|208|su|O
5013|208|nam|O
5014|208|u|O
5015|208|smestaju|O
5016|208|rekli|O
5017|208|da|O
5018|208|soba|O
5019|208|nije|O
5020|208|spremna|O
5021|208|pre|O
5022|208|14h|O
5023|208|(|O
5024|208|tako|O
5025|208|je|O
5026|208|u|O
5027|208|njihovom|O
5028|208|kucnom|O
5029|208|redu|O
5030|208|)|O
5031|208|.|O
5032|208|Ipak|O
5033|208|nam|O
5034|208|je|O
5035|208|dala|O
5036|208|kljuc|O
5037|208|sobe|O
5038|208|u|O
5039|208|13|O
5040|208|:|O
5041|208|00|O
5042|208|,|O
5043|208|posto|O
5044|208|smo|O
5045|208|tada|O
5046|208|stigli|O
5047|208|i|O
5048|208|planirali|O
5049|208|da|O
5050|208|produzimo|O
5051|208|dalje|O
5052|208|(|O
5053|208|nismo|O
5054|208|imali|O
5055|208|stvari|O
5056|208|za|O
5057|208|ostavljanje|O
5058|208|)|O
5059|208|a|O
5060|208|znali|O
5061|208|smo|O
5062|208|da|O
5063|208|necemo|O
5064|208|stici|O
5065|208|u|O
5066|208|smestj|O
5067|208|pre|O
5068|208|20h|O
5069|208|.|O
5070|208|Dat|O
5071|208|nam|O
5072|208|je|O
5073|208|pogresn|O
5074|208|kljuc|B-FURNITURE
5075|208|sobe|O
5076|208|,|O
5077|208|sreca|O
5078|208|je|O
5079|208|te|O
5080|208|smo|O
5081|208|stigli|O
5082|208|pre|O
5083|208|nego|O
5084|208|sto|O
5085|208|je|O
5086|208|""""|O
5087|208|recepscioner|B-PERSONNEL
5088|208|""""|O
5089|208|otisao|O
5090|208|kuci|O
5091|208|(|O
5092|208|tj|O
5093|208|.|O
5094|208|pre|O
5095|208|22h|O
5096|208|)|O
5097|208|pa|O
5098|208|nam|O
5099|208|je|O
5100|208|zamenio|O
5101|208|kljuc|O
5102|208|.|O
5103|208|.|O
5104|208|.|O
5105|209|inace|O
5106|209|sobe|O
5107|209|su|O
5108|209|duplo|O
5109|209|numerisane|O
5110|209|(|O
5111|209|imaju|O
5112|209|neke|O
5113|209|stare|O
5114|209|i|O
5115|209|nove|O
5116|209|brojeve|O
5117|209|)|O
5118|209|.|O
5119|209|.|O
5120|209|.|O
5121|209|prozor|B-FURNITURE
5122|209|""""|O
5123|209|gleda|O
5124|209|""""|O
5125|209|na|O
5126|209|krovic|O
5127|209|restorana|O
5128|209|,|O
5129|209|bolje|O
5130|209|reci|O
5131|209|da|O
5132|209|pogled|B-LOCATION
5133|209|ne|O
5134|209|postoji|O
5135|209|ni|O
5136|209|na|O
5137|209|ulicu|B-LOCATION
5138|209|,|O
5139|209|vidis|O
5140|209|samo|O
5141|209|krov|O
5142|209|i|O
5143|209|nebo|O
5144|209|!|O
5145|210|Nema|O
5146|210|sredstava|O
5147|210|za|O
5148|210|higijenu|B-HYGIENE
5149|211|Apartman|O
5150|211|nema|O
5151|211|frizider|B-FURNITURE
5152|211|.|O
5153|212|Ventilacija|B-FURNITURE
5154|212|u|O
5155|212|toaletu|O
5156|212|nema|O
5157|212|,|O
5158|212|pa|O
5159|212|je|O
5160|212|zagušljivo|O
5161|213|Krevet|B-FURNITURE
5162|213|je|O
5163|213|svrbeo|O
5164|213|.|O
5165|213|Brava|B-FURNITURE
5166|213|u|O
5167|213|sobi|O
5168|213|nije|O
5169|213|radila|O
5170|213|.|O
5171|213|Teško|O
5172|213|je|O
5173|213|komunicirati|O
5174|213|sa|O
5175|213|osobljem|B-PERSONNEL
5176|213|zbog|O
5177|213|ograničenog|O
5178|213|znanja|O
5179|213|engleskog|O
5180|213|jezika|O
5181|213|.|O
5182|214|Glasna|O
5183|214|muzika|O
5184|214|iz|O
5185|214|obližnjeg|O
5186|214|restorana|O
5187|215|Primili|O
5188|215|su|O
5189|215|rezervaciju|O
5190|215|,|O
5191|215|a|O
5192|215|znali|O
5193|215|da|O
5194|215|neće|O
5195|215|imati|O
5196|215|vode|O
5197|215|.|O
5198|215|Rezervisao|O
5199|215|sam|O
5200|215|za|O
5201|215|dvoje|O
5202|215|,|O
5203|215|dobio|O
5204|215|jedan|O
5205|215|jastuk|B-FURNITURE
5206|215|sa|O
5207|215|jastučnicom|O
5208|215|,|O
5209|215|jednu|O
5210|215|čašu|B-FURNITURE
5211|215|.|O
5212|215|Frižider|B-FURNITURE
5213|215|ugašen|O
5214|215|,|O
5215|215|prazan|O
5216|215|.|O
5217|215|Osoblje|B-PERSONNEL
5218|215|otišlo|O
5219|215|,|O
5220|215|nakon|O
5221|215|našeg|O
5222|215|dolaska|O
5223|215|.|O
5224|215|Balon|O
5225|215|sa|O
5226|215|vodom|O
5227|215|nas|O
5228|215|je|O
5229|215|sačekao|O
5230|215|tek|O
5231|215|ujutru|O
5232|215|ispred|O
5233|215|vrata|O
5234|215|.|O
5235|215|Da|O
5236|215|imam|O
5237|215|vremena|O
5238|215|da|O
5239|215|se|O
5240|215|bavim|O
5241|215|ovakvim|O
5242|215|skandalima|O
5243|215|tražio|O
5244|215|bih|O
5245|215|sav|O
5246|215|novac|B-PRICE
5247|215|nazad|O
5248|215|.|O
5249|216|nije|O
5250|216|mi|O
5251|216|se|O
5252|216|nista|O
5253|216|dopalo|O
5254|216|smestaj|O
5255|216|je|O
5256|216|uzasno|O
5257|216|prljav|B-HYGIENE
5258|216|i|O
5259|216|gadan|O
5260|216|uopste|O
5261|216|nije|O
5262|216|kao|O
5263|216|na|O
5264|216|slikama|O
5265|216|probacu|O
5266|216|da|O
5267|216|trazim|O
5268|216|povracaj|O
5269|216|novca|B-PRICE
5270|216|jer|O
5271|216|u|O
5272|216|ovakav|O
5273|216|smestaj|O
5274|216|ne|O
5275|216|bi|O
5276|216|dzaba|O
5277|216|vise|O
5278|216|boravio|O
5279|216|da|O
5280|216|mi|O
5281|216|nude|O
5282|216|koliko|O
5283|216|je|O
5284|216|loš|O
5285|216|,|O
5286|216|krevet|B-FURNITURE
5287|216|neudoban|O
5288|216|posteljina|B-FURNITURE
5289|216|je|O
5290|216|prljava|B-HYGIENE
5291|216|na|O
5292|216|jastucima|B-FURNITURE
5293|216|i|O
5294|216|prekrivacu|B-FURNITURE
5295|216|sve|O
5296|216|zute|B-HYGIENE
5297|216|fleke|I-HYGIENE
5298|216|gadno|O
5299|216|je|O
5300|216|bilo|O
5301|216|za|O
5302|216|spavanje|O
5303|216|i|O
5304|216|ni|O
5305|216|jednom|O
5306|216|za|O
5307|216|6|O
5308|216|dana|O
5309|216|niko|O
5310|216|od|O
5311|216|osoblja|B-PERSONNEL
5312|216|nije|O
5313|216|usao|O
5314|216|ni|O
5315|216|da|O
5316|216|promeni|O
5317|216|posteljinu|B-FURNITURE
5318|216|ni|O
5319|216|zameni|O
5320|216|peskire|B-FURNITURE
5321|216|ili|O
5322|216|usisa|O
5323|216|sramota|O
5324|217|zavesa|B-FURNITURE
5325|217|u|O
5326|217|sobi|O
5327|217|pokriva|O
5328|217|samo|O
5329|217|polovinu|O
5330|217|prozora|B-FURNITURE
5331|217|tako|O
5332|217|da|O
5333|217|ljudi|O
5334|217|sa|O
5335|217|ulice|O
5336|217|gledaju|O
5337|217|u|O
5338|217|sobu|O
5339|217|,|O
5340|217|bucno|O
5341|217|je|O
5342|217|izolacija|O
5343|217|nikakva|O
5344|217|prozor|O
5345|217|nije|O
5346|217|mogao|O
5347|217|ni|O
5348|217|da|O
5349|217|se|O
5350|217|zatvori|O
5351|217|lepo|O
5352|217|jer|O
5353|217|iz|O
5354|217|sobe|B-FURNITURE
5355|217|ide|O
5356|217|neki|O
5357|217|kabal|B-FURNITURE
5358|217|ka|O
5359|217|napolju|O
5360|217|,|O
5361|217|wc|O
5362|217|isto|O
5363|217|prljav|O
5364|217|ispucala|O
5365|217|keramika|O
5366|217|svuda|O
5367|217|za|O
5368|217|6|O
5369|217|dana|O
5370|217|ni|O
5371|217|jednom|O
5372|217|nije|O
5373|217|ciscen|O
5374|217|iz|O
5375|217|wc|O
5376|217|-|O
5377|217|a|O
5378|217|se|O
5379|217|osecalo|B-HYGIENE
5380|217|na|I-HYGIENE
5381|217|kanalizaciju|I-HYGIENE
5382|217|pa|O
5383|217|se|O
5384|217|smrad|B-HYGIENE
5385|217|sirio|O
5386|217|po|O
5387|217|celoj|O
5388|217|sobi|O
5389|217|cim|O
5390|217|se|O
5391|217|otvore|O
5392|217|vrata|O
5393|218|tv|O
5394|218|namestem|O
5395|218|na|O
5396|218|turski|O
5397|218|jezik|O
5398|218|i|O
5399|218|treba|O
5400|218|procedura|O
5401|218|dok|O
5402|218|se|O
5403|218|namesti|O
5404|218|da|O
5405|218|nadjes|O
5406|218|kanale|O
5407|218|a|O
5408|218|ima|O
5409|218|sedam|O
5410|218|kanala|O
5411|218|,|O
5412|218|za|O
5413|218|tolike|O
5414|218|pare|O
5415|218|koliko|O
5416|218|je|O
5417|218|bio|O
5418|218|usluga|O
5419|218|ja|O
5420|218|nikakva|O
5421|218|smestaj|O
5422|218|takodje|O
5423|218|nikakav|O
5424|218|rupa|O
5425|219|ne|O
5426|219|bi|O
5427|219|ovaj|O
5428|219|smestaj|O
5429|219|preporucio|O
5430|219|nikom|O
5431|219|ni|O
5432|219|da|O
5433|219|je|O
5434|219|besplatan|B-PRICE
5435|219|,|O
5436|219|samo|O
5437|219|da|O
5438|219|nisam|O
5439|219|navukao|O
5440|219|neku|O
5441|219|koznu|O
5442|219|infekciju|O
5443|219|od|O
5444|219|prljavstine|B-HYGIENE
5445|219|i|O
5446|219|one|O
5447|219|posteljine|B-FURNITURE
5448|219|.|O
5449|220|Soba|O
5450|220|je|O
5451|220|veoma|O
5452|220|mala|O
5453|220|.|O
5454|220|Tuš|B-FURNITURE
5455|220|curi|O
5456|220|.|O
5457|220|Vrata|O
5458|220|tuša|O
5459|220|su|O
5460|220|polomljena|O
5461|220|.|O
5462|220|Frižider|B-FURNITURE
5463|220|je|O
5464|220|pokvaren|O
5465|220|.|O
5466|220|Pogled|O
5467|220|na|O
5468|220|zid|O
5469|220|kuće|O
5470|220|.|O
5471|220|Soba|B-FURNITURE
5472|220|ne|O
5473|220|odgovara|O
5474|220|svojoj|O
5475|220|ceni|B-PRICE
5476|220|.|O
5477|221|Čekao|O
5478|221|sam|O
5479|221|više|O
5480|221|od|O
5481|221|30|O
5482|221|minuta|O
5483|221|da|O
5484|221|neko|O
5485|221|otvori|O
5486|221|vrata|O
5487|221|!|O
5488|221|A|O
5489|221|soba|O
5490|221|ne|O
5491|221|izgleda|O
5492|221|isto|O
5493|221|kao|O
5494|221|na|O
5495|221|slikama|O
5496|221|!|O
5497|221|Bilo|O
5498|221|je|O
5499|221|stvarno|O
5500|221|loše|O
5501|221|.|O
5502|221|Nema|O
5503|221|papuča|O
5504|221|.|O
5505|221|Nije|O
5506|221|veliki|O
5507|221|krevet|B-FURNITURE
5508|221|.|O
5509|221|Bila|O
5510|221|su|O
5511|221|to|O
5512|221|2|O
5513|221|odvojena|O
5514|221|kreveta|B-FURNITURE
5515|221|zajedno|O
5516|221|.|O
5517|221|Bilo|O
5518|221|je|O
5519|221|hladno|O
5520|221|.|O
5521|221|Prozor|B-FURNITURE
5522|221|je|O
5523|221|bio|O
5524|221|razbijen|O
5525|221|i|O
5526|221|nisam|O
5527|221|mogao|O
5528|221|da|O
5529|221|ga|O
5530|221|zatvorim|O
5531|221|.|O
5532|221|Bio|O
5533|221|sam|O
5534|221|zaista|O
5535|221|nesrećan|O
5536|221|i|O
5537|221|ne|O
5538|221|preporučujem|O
5539|221|takvo|O
5540|221|mesto|O
5541|222|Veličina|O
5542|222|sobe|O
5543|222|,|O
5544|222|sadržaji|O
5545|222|,|O
5546|222|dekor|B-FURNITURE
5547|222|nema|O
5548|222|mesta|O
5549|222|za|O
5550|222|ono|O
5551|222|što|O
5552|222|je|O
5553|222|objavljeno|O
5554|222|na|O
5555|222|slikama|O
5556|222|.|O
5557|222|Osećao|O
5558|222|sam|O
5559|222|se|O
5560|222|prevarenim|O
5561|222|i|O
5562|222|stoga|O
5563|222|sam|O
5564|222|se|O
5565|222|iselio|O
5566|222|u|O
5567|222|roku|O
5568|222|od|O
5569|222|jednog|O
5570|222|dana|O
5571|222|od|O
5572|222|provere|O
5573|222|iako|O
5574|222|sam|O
5575|222|imao|O
5576|222|planove|O
5577|222|za|O
5578|222|4|O
5579|222|dana|O
5580|223|Sobe|B-FURNITURE
5581|223|su|O
5582|223|prljave|B-HYGIENE
5583|223|(|O
5584|223|zidovi|B-FURNITURE
5585|223|,|O
5586|223|tepih|B-FURNITURE
5587|223|,|O
5588|223|orman|B-FURNITURE
5589|223|,|O
5590|223|toalet|B-FURNITURE
5591|223|)|O
5592|223|,|O
5593|223|usluga|B-PERSONNEL
5594|223|čišćenja|I-PERSONNEL
5595|223|ne|O
5596|223|čisti|O
5597|223|kako|O
5598|223|treba|O
5599|223|,|O
5600|223|TV|B-FURNITURE
5601|223|ne|O
5602|223|radi|O
5603|223|,|O
5604|223|utičnice|B-FURNITURE
5605|223|nisu|O
5606|223|blizu|O
5607|223|kreveta|B-FURNITURE
5608|223|,|O
5609|223|nema|O
5610|223|minibara|B-FOOD
5611|223|,|O
5612|223|nedostaje|O
5613|223|sto|O
5614|223|.|O
5615|223|Osoblje|B-PERSONNEL
5616|223|na|I-PERSONNEL
5617|223|recepciji|I-PERSONNEL
5618|223|ne|O
5619|223|zna|O
5620|223|engleski|O
5621|223|jezik|O
5622|223|i|O
5623|223|nije|O
5624|223|od|O
5625|223|pomoći|O
5626|223|za|O
5627|223|zahteve|O
5628|223|gostiju|O
5629|223|.|O
5630|224|grozan|O
5631|224|hotel|O
5632|224|.|O
5633|224|To|O
5634|224|je|O
5635|224|kao|O
5636|224|deponija|B-HYGIENE
5637|224|smeća|I-HYGIENE
5638|224|.|O
5639|224|Slike|O
5640|224|su|O
5641|224|lažne|O
5642|224|i|O
5643|224|pogrešne|O
5644|224|.|O
5645|224|niko|O
5646|224|ne|O
5647|224|bi|O
5648|224|trebalo|O
5649|224|da|O
5650|224|ostane|O
5651|224|u|O
5652|224|ovom|O
5653|224|hotelu|O
5654|225|kupatilo|B-FURNITURE
5655|225|,|O
5656|225|smrad|B-HYGIENE
5657|226|Nema|O
5658|226|traga|O
5659|226|od|O
5660|226|hotela|O
5661|226|ispred|O
5662|226|zgrade|O
5663|226|,|O
5664|226|pa|O
5665|226|ga|O
5666|226|tražimo|O
5667|226|pola|O
5668|226|sata|O
5669|226|u|O
5670|226|okolini|O
5671|226|.|O
5672|226|Nema|O
5673|226|parkinga|B-LOCATION
5674|226|,|O
5675|226|ni|O
5676|226|hotela|O
5677|226|,|O
5678|226|ni|O
5679|226|bilo|O
5680|226|koga|O
5681|226|ko|O
5682|226|hotel|O
5683|226|plaća|O
5684|226|.|O
5685|226|Recepcija|B-PERSONNEL
5686|226|nije|O
5687|226|otvorena|O
5688|226|ceo|O
5689|226|dan|O
5690|226|.|O
5691|226|Soba|B-FURNITURE
5692|226|je|O
5693|226|izuzetno|O
5694|226|mala|O
5695|226|.|O
5696|226|Zidovi|B-FURNITURE
5697|226|su|O
5698|226|prljavi|B-HYGIENE
5699|226|.|O
5700|226|Nema|O
5701|226|utičnicu|B-FURNITURE
5702|226|pored|O
5703|226|kreveta|B-FURNITURE
5704|227|Prvo|O
5705|227|,|O
5706|227|ne|O
5707|227|postoji|O
5708|227|pristup|O
5709|227|za|O
5710|227|taksi|O
5711|227|automobil|O
5712|227|koji|O
5713|227|bi|O
5714|227|mogao|O
5715|227|da|O
5716|227|priđe|O
5717|227|ispred|O
5718|227|hotela|O
5719|227|i|O
5720|227|moraćete|O
5721|227|da|O
5722|227|nosite|O
5723|227|svoje|O
5724|227|torbe|O
5725|227|.|O
5726|227|U|O
5727|227|hotelu|O
5728|227|nema|O
5729|227|lifta|O
5730|227|i|O
5731|227|ako|O
5732|227|je|O
5733|227|vaša|O
5734|227|soba|O
5735|227|na|O
5736|227|gornjem|O
5737|227|spratu|O
5738|227|,|O
5739|227|pripremite|O
5740|227|se|O
5741|227|za|O
5742|227|nošenje|O
5743|227|torbi|O
5744|227|(|O
5745|227|naročito|O
5746|227|ako|O
5747|227|imate|O
5748|227|nekoliko|O
5749|227|torbi|O
5750|227|i|O
5751|227|putujete|O
5752|227|sa|O
5753|227|decom|O
5754|227|)|O
5755|227|.|O
5756|227|Fotografije|O
5757|227|hotelskih|O
5758|227|soba|O
5759|227|,|O
5760|227|samog|O
5761|227|hotela|O
5762|227|na|O
5763|227|Booking|O
5764|227|.|O
5765|227|com|O
5766|227|-|O
5767|227|u|O
5768|227|,|O
5769|227|u|O
5770|227|stvarnosti|O
5771|227|su|O
5772|227|potpuno|O
5773|227|različite|O
5774|227|.|O
5775|227|I|O
5776|227|u|O
5777|227|sobi|O
5778|227|je|O
5779|227|bilo|O
5780|227|čudnog|B-HYGIENE
5781|227|mirisa|I-HYGIENE
5782|227|i|O
5783|227|na|O
5784|227|sreću|O
5785|227|smo|O
5786|227|tamo|O
5787|227|proveli|O
5788|227|samo|O
5789|227|nekoliko|O
5790|227|sati|O
5791|227|i|O
5792|227|napustili|O
5793|227|hotel|O
5794|227|.|O
5795|228|iz|O
5796|228|toaleta|O
5797|228|je|O
5798|228|dolazio|O
5799|228|odvratan|B-HYGIENE
5800|228|miris|I-HYGIENE
5801|228|,|O
5802|228|kao|O
5803|228|da|O
5804|228|smo|O
5805|228|stalno|O
5806|228|morali|O
5807|228|da|O
5808|228|spavamo|O
5809|228|sa|O
5810|228|tim|O
5811|228|mirisom|O
5812|228|.|O
5813|228|Nikada|O
5814|228|ne|O
5815|228|odlazi|O
5816|229|Kada|O
5817|229|smo|O
5818|229|stigli|O
5819|229|,|O
5820|229|rekli|O
5821|229|su|O
5822|229|nam|O
5823|229|„izvinite|O
5824|229|,|O
5825|229|ali|O
5826|229|kombinovani|O
5827|229|bojler|B-FURNITURE
5828|229|ne|O
5829|229|radi|O
5830|229|i|O
5831|229|ne|O
5832|229|može|O
5833|229|se|O
5834|229|popraviti|O
5835|229|do|O
5836|229|sutra“|O
5837|229|.|O
5838|229|Ok|O
5839|229|,|O
5840|229|popravljeno|O
5841|229|je|O
5842|229|sledećeg|O
5843|229|dana|O
5844|229|,|O
5845|229|ali|O
5846|229|da|O
5847|229|li|O
5848|229|smo|O
5849|229|to|O
5850|229|morali|O
5851|229|da|O
5852|229|iskusimo|O
5853|229|?|O
5854|229|Čak|O
5855|229|i|O
5856|229|da|O
5857|229|je|O
5858|229|popravljeno|O
5859|229|,|O
5860|229|topla|O
5861|229|voda|O
5862|229|je|O
5863|229|nestala|O
5864|229|nakon|O
5865|229|kratkog|O
5866|229|vremena|O
5867|229|.|O
5868|229|Morali|O
5869|229|smo|O
5870|229|da|O
5871|229|se|O
5872|229|brzo|O
5873|229|istuširamo|O
5874|230|Soba|O
5875|230|nije|O
5876|230|bila|O
5877|230|baš|O
5878|230|kao|O
5879|230|na|O
5880|230|slikama|O
5881|230|.|O
5882|230|Veoma|O
5883|230|je|O
5884|230|star|O
5885|230|i|O
5886|230|osećao|O
5887|230|se|O
5888|230|nečistim|B-HYGIENE
5889|230|.|O
5890|230|Naročito|O
5891|230|tepih|B-FURNITURE
5892|230|,|O
5893|230|izgledao|O
5894|230|je|O
5895|230|kao|O
5896|230|da|O
5897|230|je|O
5898|230|tu|O
5899|230|zauvek|O
5900|230|i|O
5901|230|da|O
5902|230|ga|O
5903|230|niko|O
5904|230|nikada|O
5905|230|nije|O
5906|230|očistio|O
5907|231|Prozor|B-FURNITURE
5908|231|je|O
5909|231|gledao|O
5910|231|u|O
5911|231|zid|O
5912|231|,|O
5913|231|ništa|O
5914|231|se|O
5915|231|ne|O
5916|231|vidi|O
5917|231|spolja|O
5918|232|nikada|O
5919|232|više|O
5920|232|neću|O
5921|232|ostati|O
5922|232|tamo|O
5923|232|ili|O
5924|232|ga|O
5925|232|nikome|O
5926|232|preporučiti|O
5927|232|.|O
5928|233|Soba|O
5929|233|nije|O
5930|233|bila|O
5931|233|onako|O
5932|233|kako|O
5933|233|je|O
5934|233|reklamirana|O
5935|233|.|O
5936|233|Tepih|B-FURNITURE
5937|233|je|O
5938|233|bio|O
5939|233|nov|O
5940|233|,|O
5941|233|ali|O
5942|233|lošeg|O
5943|233|kvaliteta|O
5944|233|i|O
5945|233|samo|O
5946|233|delimično|O
5947|233|postavljen|O
5948|233|.|O
5949|233|Ispuštao|O
5950|233|je|O
5951|233|jake|B-HYGIENE
5952|233|hemijske|I-HYGIENE
5953|233|mirise|I-HYGIENE
5954|233|,|O
5955|233|iako|O
5956|233|smo|O
5957|233|tražili|O
5958|233|sobu|O
5959|233|(|O
5960|233|pismeno|O
5961|233|)|O
5962|233|bez|O
5963|233|takvih|O
5964|233|mirisa|O
5965|233|.|O
5966|234|Kupatilo|B-FURNITURE
5967|234|je|O
5968|234|bilo|O
5969|234|toliko|O
5970|234|malo|O
5971|234|da|O
5972|234|je|O
5973|234|trebalo|O
5974|234|da|O
5975|234|se|O
5976|234|pritisne|O
5977|234|uz|O
5978|234|toalet|B-FURNITURE
5979|234|da|O
5980|234|bi|O
5981|234|se|O
5982|234|zatvorila|O
5983|234|vrata|O
5984|234|kupatila|O
5985|234|.|O
5986|234|Internet|B-FURNITURE
5987|234|je|O
5988|234|bio|O
5989|234|veoma|O
5990|234|mrljav|O
5991|234|(|O
5992|234|preopterećen|O
5993|234|)|O
5994|234|,|O
5995|234|tako|O
5996|234|često|O
5997|234|je|O
5998|234|prekidao|O
5999|234|pozive|O
6000|234|da|O
6001|234|smo|O
6002|234|umesto|O
6003|234|toga|O
6004|234|pribegli|O
6005|234|našem|O
6006|234|planu|O
6007|234|za|O
6008|234|mobilne|O
6009|234|podatke|O
6010|234|i|O
6011|234|napravili|O
6012|234|da|O
6013|234|video|O
6014|234|snimci|O
6015|234|pauziraju|O
6016|234|toliko|O
6017|234|da|O
6018|234|se|O
6019|234|ne|O
6020|234|mogu|O
6021|234|gledati|O
6022|234|,|O
6023|234|iako|O
6024|234|smo|O
6025|234|tražili|O
6026|234|i|O
6027|234|rekli|O
6028|234|nam|O
6029|234|(|O
6030|234|pismeno|O
6031|234|)|O
6032|234|da|O
6033|234|je|O
6034|234|internet|B-FURNITURE
6035|234|dobar|O
6036|235|Nije|O
6037|235|obezbeđena|O
6038|235|dnevna|O
6039|235|usluga|O
6040|235|u|O
6041|235|sobi|O
6042|235|(|O
6043|235|obezbeđivanje|O
6044|235|novih|O
6045|235|peškira|B-FURNITURE
6046|235|,|O
6047|235|nameštanje|O
6048|235|kreveta|B-FURNITURE
6049|235|)|O
6050|235|,|O
6051|235|čak|O
6052|235|ni|O
6053|235|nakon|O
6054|235|što|O
6055|235|je|O
6056|235|osoblje|B-PERSONNEL
6057|235|iznelo|O
6058|235|problem|O
6059|235|.|O
6060|235|Recepcija|B-PERSONNEL
6061|235|je|O
6062|235|obično|O
6063|235|bila|O
6064|235|bez|O
6065|235|nadzora|O
6066|235|(|O
6067|235|čak|O
6068|235|i|O
6069|235|tokom|O
6070|235|uobičajenog|O
6071|235|radnog|O
6072|235|vremena|O
6073|235|-|O
6074|235|nikada|O
6075|235|nije|O
6076|235|bila|O
6077|235|prisutna|O
6078|235|posle|O
6079|235|radnog|O
6080|235|vremena|O
6081|235|ili|O
6082|235|ujutru|O
6083|235|pre|O
6084|235|oko|O
6085|235|10|O
6086|235|:|O
6087|235|00|O
6088|235|ujutru|O
6089|235|)|O
6090|235|,|O
6091|235|i|O
6092|235|ako|O
6093|235|biste|O
6094|235|pozvonili|O
6095|235|na|O
6096|235|obezbeđeno|O
6097|235|zvono|O
6098|235|,|O
6099|235|obično|O
6100|235|bi|O
6101|235|se|O
6102|235|javila|O
6103|235|samo|O
6104|235|sobarica|B-PERSONNEL
6105|235|i|O
6106|235|nije|O
6107|235|bila|O
6108|235|u|O
6109|235|mogućnosti|O
6110|235|da|O
6111|235|obavi|O
6112|235|većinu|O
6113|236|Sobe|B-FURNITURE
6114|236|su|O
6115|236|premale|O
6116|236|,|O
6117|236|kupatilo|B-FURNITURE
6118|236|loše|O
6119|236|i|O
6120|236|malo|O
6121|236|.|O
6122|237|Ulaz|O
6123|237|je|O
6124|237|zaista|O
6125|237|čudan|O
6126|237|.|O
6127|237|Soba|B-FURNITURE
6128|237|je|O
6129|237|bila|O
6130|237|mračna|O
6131|237|i|O
6132|237|imala|O
6133|237|je|O
6134|237|čudan|B-HYGIENE
6135|237|miris|I-HYGIENE
6136|237|koji|O
6137|237|je|O
6138|237|dolazio|O
6139|237|iz|O
6140|237|odvoda|O
6141|237|/|O
6142|237|kupatila|O
6143|237|.|O
6144|238|Ne|O
6145|238|prihvataju|O
6146|238|kartice|O
6147|238|i|O
6148|238|ne|O
6149|238|upozoravaju|O
6150|238|na|O
6151|238|to|O
6152|238|.|O
6153|238|Nesposobni|B-PERSONNEL
6154|238|recepcioner|I-PERSONNEL
6155|238|ne|O
6156|238|govori|O
6157|238|engleski|O
6158|238|i|O
6159|238|radi|O
6160|238|samo|O
6161|238|nekoliko|O
6162|238|sati|O
6163|238|dnevno|O
6164|238|.|O
6165|239|Sobe|B-FURNITURE
6166|239|nisu|O
6167|239|zapravo|O
6168|239|očišćene|B-HYGIENE
6169|239|:|O
6170|239|4|O
6171|239|noći|O
6172|239|su|O
6173|239|samo|O
6174|239|jednom|O
